,time,gauge_precipitation_matched,Latitude,Longitude,Height,Reflectivity,Zdr,Kdp,Rhohv,PrecipRateA,PrecipRateZ,GaugeName,date,STID,nlat,elon,labels
5424,2023-07-09 12:25:00,0.2600000000000051,,,971.4054275791634,15.296198789877485,4.95982142857143,-0.027445183859931,0.9767460113479978,,0.0620524834708083,,07/09/2023,CHIC,35.03347014254946,-97.91374997825544,1
5425,2023-07-09 12:30:00,0.2600000000000051,,,971.4054275791636,10.631308097249905,5.966517857142857,-0.0269452200995551,0.9846031467119852,,0.0286752139014134,,07/09/2023,CHIC,35.03343269742158,-97.91372347367798,1
5426,2023-07-09 12:35:00,0.2600000000000051,,,971.4054275791634,5.0,8.274553571428571,-0.0219796498616536,0.9942856771605356,,0.0174145340482219,,07/09/2023,CHIC,35.03345763504947,-97.9137411579873,1
5427,2023-07-09 12:40:00,0.2600000000000051,,,971.4054275791636,5.0,8.348214285714286,-0.0049352645874023,0.9895237769399372,,0.0171796949377312,,07/09/2023,CHIC,35.03340788477943,-97.91370590609677,1
5428,2023-07-09 12:45:00,0.0,,,971.4054275791634,4.930333719307975,8.703869047619047,0.0080014864603678,0.98079362369719,,0.0196697517120402,,07/09/2023,CHIC,35.033283494225074,-97.91361780555243,1
5429,2023-07-09 12:50:00,0.0,,,971.4054275791636,4.930333719307975,8.049479166666668,0.00636887550354,0.9731944190959136,,0.0202602830675638,,07/09/2023,CHIC,35.03322550084892,-97.91357670266515,1
5430,2023-07-09 12:55:00,0.0,,,971.4054275791634,4.930333719307975,7.860026041666667,0.0129737324184841,0.9494444268445176,,0.0196819913653074,,07/09/2023,CHIC,35.033470008636186,-97.91374991259588,1
5431,2023-07-09 13:00:00,0.0,,,971.4054275791634,4.930333719307975,7.027529761904762,0.0158385700649685,0.9881745818115416,,0.0196487799906452,,07/09/2023,CHIC,35.0332212870445,-97.91357370421171,1
5432,2023-07-09 13:05:00,0.0,,,971.4054275791636,4.930333719307975,7.027529761904762,0.0173090563880072,0.9881745818115416,,0.0190479979872841,,07/09/2023,CHIC,35.033341594731844,-97.91365893762172,1
5433,2023-07-09 13:10:00,0.0,,,971.4054275791634,4.930333719307975,6.620659722222222,0.0188540087805853,0.9775925758812164,,0.0196427502423638,,07/09/2023,CHIC,35.03343263790457,-97.91372347367798,1
5434,2023-07-09 13:15:00,0.0,,,971.4054275791636,4.930333719307975,6.620659722222222,0.0264413621690538,0.9775925758812164,,0.0202946232154693,,07/09/2023,CHIC,35.03316753127957,-97.9135356289599,1
5435,2023-07-09 13:20:00,0.0,,,971.4054275791634,4.930333719307975,6.620659722222222,0.02634416686164,0.9775925758812164,,0.0214453275017135,,07/09/2023,CHIC,35.03329599279752,-97.9136266695936,1
5436,2023-07-09 13:25:00,0.0,,,971.4054275791636,4.930333719307975,6.620659722222222,0.0263444052802191,0.9775925758812164,,0.0210810241043034,,07/09/2023,CHIC,35.033325031147506,-97.91364717726422,1
5441,2023-07-09 13:50:00,0.0,,,971.4054275791634,16.158235594966342,5.872395833333333,0.0409840742746988,0.905555546283722,,0.0880007707641986,,07/09/2023,CHIC,35.03330838423935,-97.91363535854263,1
5442,2023-07-09 13:55:00,0.0,,,971.4054275791634,16.158235594966342,4.2578125,0.0329165458679199,0.9233333170413972,,0.0885264927538552,,07/09/2023,CHIC,35.03345751006374,-97.91374107044122,1
5443,2023-07-09 14:00:00,0.0,,,971.4054275791634,16.158235594966342,4.2578125,0.0321953296661376,0.9233333170413972,,0.0885264927538552,,07/09/2023,CHIC,35.03358195120756,-97.91382914180352,1
5444,2023-07-09 14:05:00,0.0,,,971.4054275791634,16.158235594966342,4.2578125,0.0301627318064371,0.9233333170413972,,0.0885264927538552,,07/09/2023,CHIC,35.03323389274756,-97.91358269957205,1
5445,2023-07-09 14:10:00,0.0,,,971.4054275791634,16.158235594966342,4.2578125,0.0301628907521565,0.9233333170413972,,0.0885264927538552,,07/09/2023,CHIC,35.03313422555985,-97.9135120498808,1
5446,2023-07-09 14:15:00,0.0,,,971.4054275791634,16.158235594966342,4.2578125,0.0301636854807535,0.9233333170413972,,0.0885264927538552,,07/09/2023,CHIC,35.033519717244324,-97.91378510612236,1
5447,2023-07-09 14:20:00,0.0,,,971.4054275791634,16.158235594966342,4.2578125,0.0301634470621744,0.9233333170413972,,0.0885264927538552,,07/09/2023,CHIC,35.03358194228001,-97.91382914180352,1
5448,2023-07-09 14:25:00,0.0,,,971.4054275791634,16.158235594966342,4.2578125,0.0301631291707356,0.9233333170413972,,0.0885264927538552,,07/09/2023,CHIC,35.03345751006374,-97.91374107044122,1
5449,2023-07-09 14:30:00,0.0,,,971.4054275791634,16.158235594966342,2.996875,0.0301636060078938,0.9949999809265136,,0.1033462380131224,,07/09/2023,CHIC,35.033370609275025,-97.91367939422378,0
5450,2023-07-09 14:35:00,0.0,,,971.4054275791634,16.158235594966342,0.3789062500000004,0.0326013565063476,0.9808333218097688,,0.1271544651890884,,07/09/2023,CHIC,35.03303480834359,-97.91344153150872,0
5451,2023-07-09 14:40:00,0.0,,,971.4054275791634,17.59343560189766,0.6197916666666673,0.0106053352355957,0.977222204208374,,0.1128492916846153,,07/09/2023,CHIC,35.03328361921079,-97.91361791498504,0
