time,gauge_precipitation_matched,Latitude,Longitude,Height,Reflectivity,Zdr,Kdp,Rhohv,PrecipRateA,PrecipRateZ,GaugeName
4/12/2023 10:15,3.048,26.22412246713352,-80.17227065,665.5830066948135,35.818025132593945,0.4125,0.029597473,0.9931666731834412,3.707184780016542,4.481374761,S37B
4/12/2023 10:30,3.302,26.22414115718588,-80.17232936,665.5830066948135,36.652672812546186,0.5125,0.043274307,0.9925000071525574,4.840302939713001,5.714899385895301,S37B
4/12/2023 10:45,3.048,26.224126633409195,-80.17228368,665.5830066948135,35.63198874688094,0.4781249999999999,0.089198971,0.9925000071525576,4.026830516755581,4.5867533392474105,S37B
4/12/2023 11:00,2.032,26.22413910120253,-80.17232283,665.5830066948135,32.86748968179388,0.3515625,0.041108036,0.9923333406448364,3.4194586336612702,3.139230649274741,S37B
4/12/2023 11:15,3.81,26.22411412,-80.17224456,665.5830066948135,36.160348166427184,0.3921874999999999,0.072926712,0.9910000085830688,5.552784021198749,5.296337309825041,S37B
4/12/2023 11:30,5.334,26.22414120373644,-80.17232935,665.5830066948135,36.994994376355066,0.2281249999999999,0.1081979751586914,0.9900000095367432,7.093426136672497,5.970339390737541,S37B
4/12/2023 11:45,9.143999999999998,26.22410998382333,-80.1722315,665.5830066948135,39.26987681332312,0.3203125,0.1731897354125976,0.9880000084638596,10.965821881592271,9.132887460343582,S37B
4/12/2023 12:00,9.906,26.22408499392768,-80.17215323,665.5830066948135,39.36621861651618,0.415625,0.1618070602416992,0.9870000064373016,11.23689014017582,9.471667424445943,S37B
4/12/2023 12:15,19.558,26.22409332647904,-80.17217932,665.5830066948135,42.008607202411866,0.4265624999999999,0.4062906265258789,0.9871666729450226,15.613072058558464,14.325628073804223,S37B
4/12/2023 12:30,21.844,26.224112047565104,-80.17223803,665.5830066948135,42.23222564292744,0.4859375,0.4402328491210938,0.9874722282091776,15.094177175561589,15.113141569948478,S37B
4/12/2023 12:45,22.86,26.22409955649649,-80.17219889,665.5830066948135,42.02914817477392,0.5125,0.4056793212890625,0.9893055627743405,13.53551322321097,14.528142972942495,S37B
4/12/2023 13:00,22.352,26.22408708094473,-80.17215975,665.5830066948135,41.91887982297231,0.584375,0.3995376586914063,0.9883055667082468,13.123383153478304,14.080082230489262,S37B
4/12/2023 13:15,12.191999999999998,26.224096423384765,-80.17218911,665.5830066948135,38.51392556,0.5296875,0.1024160385131836,0.9881389,7.995817614595095,8.259980102586056,S37B
4/12/2023 13:30,8.889999999999999,26.224076645859466,-80.17212714,665.5830066948135,37.28982312666416,0.6046875,0.052650261,0.9881666779518128,7.009794223308564,6.747572751707016,S37B
4/12/2023 13:45,4.571999999999999,26.22410166678883,-80.17220541,665.5830066948135,34.544919496884894,0.45,0.015182114,0.9885000109672546,5.233969670534133,4.488803282069348,S37B
4/12/2023 14:00,4.3180000000000005,26.22408290691062,-80.17214671,665.5830066948135,34.99568755783195,0.3953125,0.04108696,0.9921666741371156,5.650824278593063,4.677341303764118,S37B
4/12/2023 14:15,6.35,26.22405997299831,-80.17207496,665.5830066948135,36.88736797,0.390625,0.1347807884216308,0.9930000066757204,7.139630055427551,6.259701988292553,S37B
4/12/2023 14:30,7.619999999999999,26.224045387154217,-80.1720293,665.5830066948135,38.25775628767512,0.45625,0.1231057167053222,0.99333334,8.37874037,7.464399589763543,S37B
4/12/2023 14:45,7.619999999999999,26.224168249615435,-80.17241414,665.5830066948135,38.193493836775296,0.559375,0.1087301254272461,0.99333334,7.887194262444973,7.275267662036184,S37B
4/12/2023 15:00,6.858,26.22411413458216,-80.17224455,665.5830066948135,37.54474127740909,0.4609375,0.072032356,0.9931666731834412,6.3545863464474674,6.226532856034417,S37B
4/12/2023 15:15,4.3180000000000005,26.224118308616266,-80.17225759,665.5830066948135,35.15307307489256,0.4296875,0.017485714,0.9930000066757204,3.563978737592697,3.925672827524972,S37B
4/12/2023 15:30,3.048,26.22409539022081,-80.17218584,665.5830066948135,29.23656793589786,0.2921875,0.008733082,0.9926666736602784,1.3381314009428025,1.8199434942544168,S37B
